C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_35_122.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_35_122.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_35_122.jpg, 0, 1, 0, 30.19065
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_35_223.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_35_223.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_35_223.jpg, 0, 1, 0, 30.19018
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_35_323.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_35_323.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_35_323.jpg, -0.0759783, 1, 0, 30.18881
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_35_430.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_35_430.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_35_430.jpg, -0.3546018, 1, 0, 30.16214
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_35_541.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_35_541.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_35_541.jpg, 0, 1, 0, 30.18899
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_35_648.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_35_648.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_35_648.jpg, 0, 1, 0, 30.19001
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_35_749.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_35_749.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_35_749.jpg, 0, 1, 0, 30.19021
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_35_852.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_35_852.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_35_852.jpg, 0, 1, 0, 30.19027
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_35_962.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_35_962.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_35_962.jpg, 0, 1, 0, 30.19033
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_36_078.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_36_078.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_36_078.jpg, -0.2632584, 1, 0, 30.17326
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_36_191.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_36_191.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_36_191.jpg, 0, 1, 0, 30.18933
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_36_300.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_36_300.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_36_300.jpg, 0, 1, 0, 30.19023
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_36_403.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_36_403.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_36_403.jpg, 0, 1, 0, 30.19029
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_36_503.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_36_503.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_36_503.jpg, -0.3004572, 1, 0, 30.16768
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_36_608.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_36_608.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_36_608.jpg, -0.4300581, 1, 0, 30.16101
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_36_713.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_36_713.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_36_713.jpg, -0.1576935, 1, 0, 30.19302
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_36_816.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_36_816.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_36_816.jpg, 0, 1, 0, 30.1893
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_36_926.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_36_926.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_36_926.jpg, 0, 1, 0, 30.19021
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_37_029.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_37_029.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_37_029.jpg, 0, 1, 0, 30.19029
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_37_138.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_37_138.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_37_138.jpg, 0, 1, 0, 30.19029
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_37_244.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_37_244.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_37_244.jpg, 0, 1, 0, 30.19027
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_37_350.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_37_350.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_37_350.jpg, 0, 1, 0, 30.1903
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_37_465.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_37_465.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_37_465.jpg, 0, 1, 0, 30.19032
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_37_566.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_37_566.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_37_566.jpg, -0.304416, 1, 0, 30.16754
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_37_680.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_37_680.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_37_680.jpg, -0.12543, 1, 0, 30.19133
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_37_793.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_37_793.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_37_793.jpg, 0, 1, 0, 30.18883
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_37_899.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_37_899.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_37_899.jpg, 0, 1, 0, 30.19027
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_38_007.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_38_007.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_38_007.jpg, 0, 1, 0, 30.19029
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_38_117.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_38_117.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_38_117.jpg, 0, 1, 0, 30.1903
C:\Users\bathu\OneDrive\Desktop\track1\IMG\center_2023_06_03_14_15_38_221.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\left_2023_06_03_14_15_38_221.jpg, C:\Users\bathu\OneDrive\Desktop\track1\IMG\right_2023_06_03_14_15_38_221.jpg, 0, 1, 0, 30.19029
